Artikelnummer,Beschreibung,Farbe,Farbbezeichnung,Grösse,Barcode,EK,UVP,Statistische Warennummer,Gewicht,Bemerkung Lieferbarkeit,Qualität,Zertifizierung
708000-091-176,"Kinder-Achselhemd, GOTS - hellgrau melange - 176",91,hellgrau melange,176,4046304208427,11.5,27.6,61099020,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
708000-091-92,"Kinder-Achselhemd, GOTS - hellgrau melange - 92",91,hellgrau melange,92,4046304208359,7.65,18.35,61099020,0.066,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-110116,"Baby-Body, kurzarm, GOTS - natur - 110/116",1,natur,110116,4046304009895,11.9,28.55,61119019,0.09,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-5056,"Baby-Body, kurzarm, GOTS - natur - 50/56",1,natur,5056,4046304009840,9.65,23.15,61119019,0.063,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-6268,"Baby-Body, kurzarm, GOTS - natur - 62/68",1,natur,6268,4046304009857,10.1,24.25,61119019,0.069,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-7480,"Baby-Body, kurzarm, GOTS - natur - 74/80",1,natur,7480,4046304009864,10.55,25.3,61119019,0.077,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-8692,"Baby-Body, kurzarm, GOTS - natur - 86/92",1,natur,8692,4046304009871,11,26.4,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709000-01-98104,"Baby-Body, kurzarm, GOTS - natur - 98/104",1,natur,98104,4046304009888,11.45,27.5,61119019,0.089,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-110116,"Baby-Body, langarm, GOTS - natur - 110/116",1,natur,110116,4046304009956,13.4,32.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-5056,"Baby-Body, langarm, GOTS - natur - 50/56",1,natur,5056,4046304009901,10.4,24.95,61119019,0.072,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-6268,"Baby-Body, langarm, GOTS - natur - 62/68",1,natur,6268,4046304009918,11,26.4,61119019,0.078,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-7480,"Baby-Body, langarm, GOTS - natur - 74/80",1,natur,7480,4046304009925,11.6,27.85,61119019,0.087,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-8692,"Baby-Body, langarm, GOTS - natur - 86/92",1,natur,8692,4046304009932,12.2,29.3,61119019,0.093,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-01-98104,"Baby-Body, langarm, GOTS - natur - 98/104",1,natur,98104,4046304009949,12.8,30.7,61119019,0.103,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-110116,"Baby-Body, langarm, GOTS - hellgrau melange - 110/116",91,hellgrau melange,110116,4046304183274,14.65,35.15,61119019,0.104,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-5056,"Baby-Body, langarm, GOTS - hellgrau melange - 50/56",91,hellgrau melange,5056,4046304183229,11.15,26.75,61119019,0.068,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-6268,"Baby-Body, langarm, GOTS - hellgrau melange - 62/68",91,hellgrau melange,6268,4046304183236,11.85,28.45,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-7480,"Baby-Body, langarm, GOTS - hellgrau melange - 74/80",91,hellgrau melange,7480,4046304183243,12.55,30.1,61119019,0.077,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-8692,"Baby-Body, langarm, GOTS - hellgrau melange - 86/92",91,hellgrau melange,8692,4046304183250,13.25,31.8,61119019,0.083,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-091-98104,"Baby-Body, langarm, GOTS - hellgrau melange - 98/104",91,hellgrau melange,98104,4046304183267,13.95,33.5,61119019,0.095,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-110116,"Baby-Body, langarm, GOTS - marine - 110/116",33,marine,110116,4046304234211,14.65,35.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-5056,"Baby-Body, langarm, GOTS - marine - 50/56",33,marine,5056,4046304234167,11.15,26.75,61119019,0.072,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-6268,"Baby-Body, langarm, GOTS - marine - 62/68",33,marine,6268,4046304234174,11.85,28.45,61119019,0.078,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-7480,"Baby-Body, langarm, GOTS - marine - 74/80",33,marine,7480,4046304234181,12.55,30.1,61119019,0.087,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-8692,"Baby-Body, langarm, GOTS - marine - 86/92",33,marine,8692,4046304234198,13.25,31.8,61119019,0.093,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-33-98104,"Baby-Body, langarm, GOTS - marine - 98/104",33,marine,98104,4046304234204,13.95,33.5,61119019,0.103,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-110116,"Baby-Body, langarm, GOTS - himbeere - 110/116",55E,himbeere,110116,4046304234273,14.65,35.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-5056,"Baby-Body, langarm, GOTS - himbeere - 50/56",55E,himbeere,5056,4046304234228,11.15,26.75,61119019,0.072,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-6268,"Baby-Body, langarm, GOTS - himbeere - 62/68",55E,himbeere,6268,4046304234235,11.85,28.45,61119019,0.078,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-7480,"Baby-Body, langarm, GOTS - himbeere - 74/80",55E,himbeere,7480,4046304234242,12.55,30.1,61119019,0.087,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-8692,"Baby-Body, langarm, GOTS - himbeere - 86/92",55E,himbeere,8692,4046304234259,13.25,31.8,61119019,0.093,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709010-55E-98104,"Baby-Body, langarm, GOTS - himbeere - 98/104",55E,himbeere,98104,4046304234266,13.95,33.5,61119019,0.103,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-110116,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 110/116",0100E,natur (bedruckt),110116,4046304208489,12.6,30.25,61119019,0.081,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-5056,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 50/56",0100E,natur (bedruckt),5056,4046304208434,10.1,24.25,61119019,0.057,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-6268,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 62/68",0100E,natur (bedruckt),6268,4046304208441,10.6,25.45,61119019,0.059,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-7480,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 74/80",0100E,natur (bedruckt),7480,4046304208458,11.1,26.65,61119019,0.063,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-8692,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 86/92",0100E,natur (bedruckt),8692,4046304208465,11.6,27.85,61119019,0.068,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-0100E-98104,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - natur (bedruckt) - 98/104",0100E,natur (bedruckt),98104,4046304208472,12.1,29.05,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-110116,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 110/116",4,orchidee,110116,4046304183588,12.6,30.25,61119019,0.081,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-5056,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 50/56",4,orchidee,5056,4046304183533,10.1,24.25,61119019,0.057,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-6268,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 62/68",4,orchidee,6268,4046304183540,10.6,25.45,61119019,0.059,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-7480,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 74/80",4,orchidee,7480,4046304183557,11.1,26.65,61119019,0.063,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-8692,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 86/92",4,orchidee,8692,4046304183564,11.6,27.85,61119019,0.068,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-04-98104,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - orchidee - 98/104",4,orchidee,98104,4046304183571,12.1,29.05,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-110116,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 110/116",18E,safran,110116,4046304228180,12.6,30.25,61119019,0.081,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-5056,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 50/56",18E,safran,5056,4046304228135,10.1,24.25,61119019,0.057,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-6268,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 62/68",18E,safran,6268,4046304228142,10.6,25.45,61119019,0.059,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-7480,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 74/80",18E,safran,7480,4046304228159,11.1,26.65,61119019,0.063,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-8692,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 86/92",18E,safran,8692,4046304228166,11.6,27.85,61119019,0.068,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-18E-98104,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - safran - 98/104",18E,safran,98104,4046304228173,12.1,29.05,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-110116,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 110/116",35,eisvogel,110116,4046304183649,12.6,30.25,61119019,0.081,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-5056,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 50/56",35,eisvogel,5056,4046304183595,10.1,24.25,61119019,0.057,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-6268,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 62/68",35,eisvogel,6268,4046304183601,10.6,25.45,61119019,0.059,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-7480,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 74/80",35,eisvogel,7480,4046304183618,11.1,26.65,61119019,0.063,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-8692,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 86/92",35,eisvogel,8692,4046304183625,11.6,27.85,61119019,0.068,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709020-35-98104,"Baby-Body, kurzarm, mit Druckknöpfen an den Schultern, GOTS - eisvogel - 98/104",35,eisvogel,98104,4046304183632,12.1,29.05,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-30E-5056,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - gletscher - 50/56",30E,gletscher,5056,4046304255681,16.6,39.85,61119019,0.079,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-30E-6268,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - gletscher - 62/68",30E,gletscher,6268,4046304255698,17.2,41.3,61119019,0.103,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-30E-7480,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - gletscher - 74/80",30E,gletscher,7480,4046304255704,17.8,42.7,61119019,0.115,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-30E-8692,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - gletscher - 86/92",30E,gletscher,8692,4046304255711,18.4,44.15,61119019,0.122,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-50E-5056,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - lachs - 50/56",50E,lachs,5056,4046304255728,16.6,39.85,61119019,0.097,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-50E-6268,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - lachs - 62/68",50E,lachs,6268,4046304255735,17.2,41.3,61119019,0.103,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-50E-7480,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - lachs - 74/80",50E,lachs,7480,4046304255742,17.8,42.7,61119019,0.115,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709028-50E-8692,"Baby-Body, kurzarm, mit geringeltem Röckchen, GOTS - lachs - 86/92",50E,lachs,8692,4046304255759,18.4,44.15,61119019,0.122,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 110/116",0100E,natur (bedruckt),110116,4046304208540,14.65,35.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 50/56",0100E,natur (bedruckt),5056,4046304208496,10.9,26.15,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 62/68",0100E,natur (bedruckt),6268,4046304208502,11.65,27.95,61119019,0.079,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 74/80",0100E,natur (bedruckt),7480,4046304208519,12.4,29.75,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 86/92",0100E,natur (bedruckt),8692,4046304208526,13.15,31.55,61119019,0.096,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-0100E-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - natur (bedruckt) - 98/104",0100E,natur (bedruckt),98104,4046304208533,13.9,33.35,61119019,0.104,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 110/116",4,orchidee,110116,4046304169346,14.65,35.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 50/56",4,orchidee,5056,4046304169292,10.9,26.15,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 62/68",4,orchidee,6268,4046304169308,11.65,27.95,61119019,0.079,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 74/80",4,orchidee,7480,4046304169315,12.4,29.75,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 86/92",4,orchidee,8692,4046304169322,13.15,31.55,61119019,0.096,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-04-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - orchidee - 98/104",4,orchidee,98104,4046304169339,13.9,33.35,61119019,0.104,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 110/116",18E,safran,110116,4046304234334,14.65,35.15,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 50/56",18E,safran,5056,4046304234280,10.9,26.15,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 62/68",18E,safran,6268,4046304234297,11.65,27.95,61119019,0.079,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 74/80",18E,safran,7480,4046304234303,12.4,29.75,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 86/92",18E,safran,8692,4046304234310,13.15,31.55,61119019,0.096,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-18E-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - safran - 98/104",18E,safran,98104,4046304234327,13.9,33.35,61119019,0.104,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 110/116",35,eisvogel,110116,4046304169407,14.65,35.15,61119019,0.104,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 50/56",35,eisvogel,5056,4046304169353,10.9,26.15,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 62/68",35,eisvogel,6268,4046304169360,11.65,27.95,61119019,0.078,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 74/80",35,eisvogel,7480,4046304169377,12.4,29.75,61119019,0.086,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 86/92",35,eisvogel,8692,4046304169384,13.15,31.55,61119019,0.092,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-35-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - eisvogel - 98/104",35,eisvogel,98104,4046304169391,13.9,33.35,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 110/116",43E,olive,110116,4046304261149,14.65,35.15,61119019,0.105,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 50/56",43E,olive,5056,4046304261095,10.9,26.15,61119019,0.073,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 62/68",43E,olive,6268,4046304261101,11.65,27.95,61119019,0.066,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 74/80",43E,olive,7480,4046304261118,12.4,29.75,61119019,0.073,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 86/92",43E,olive,8692,4046304261125,13.15,31.55,61119019,0.078,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-43E-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - olive - 98/104",43E,olive,98104,4046304261132,13.9,33.35,61119019,0.086,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 110/116",52E,kupfer,110116,4046304261200,14.65,35.15,61119019,0.105,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 50/56",52E,kupfer,5056,4046304261156,10.9,26.15,61119019,0.073,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 62/68",52E,kupfer,6268,4046304261163,11.65,27.95,61119019,0.066,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 74/80",52E,kupfer,7480,4046304261170,12.4,29.75,61119019,0.073,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-8692,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 86/92",52E,kupfer,8692,4046304261187,13.15,31.55,61119019,0.078,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-52E-98104,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - kupfer - 98/104",52E,kupfer,98104,4046304261194,13.9,33.35,61119019,0.086,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-75-110116,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - walnuss - 110/116",75,walnuss,110116,4046304161937,14.65,35.15,61119019,0.105,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-75-5056,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - walnuss - 50/56",75,walnuss,5056,4046304161883,10.9,26.15,61119019,0.073,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-75-6268,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - walnuss - 62/68",75,walnuss,6268,4046304161890,11.65,27.95,61119019,0.066,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
709030-75-7480,"Baby-Body, langarm, mit Druckverschluss an der Schulter, GOTS - walnuss - 74/80",75,walnuss,7480,4046304161906,12.4,29.75,61119019,0.073,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
